Company_ID,Year,Carbon_Emissions,Energy_Use,Waste_Recycled
C0133,2023,44158.86,22393.45,53.29
C0133,2024,16211.43,95875.35,38.45
C0134,2015,12292.86,47284.35,57.80
C0134,2016,36799.60,33815.80,32.51
C0134,2017,10772.57,92711.56,23.98
C0134,2018,12773.49,91565.32,42.62
C0134,2019,6077.20,9203.03,40.69
C0134,2020,48180.72,39435.41,70.19
C0134,2021,13134.25,91718.06,53.22
C0134,2022,49787.50,22078.34,40.39
C0134,2023,9631.32,59930.28,59.93
C0134,2024,2011.94,35473.91,24.99
C0135,2015,44888.99,74973.72,66.36
C0135,2016,29420.85,20034.94,30.31
C0135,2017,18219.09,61625.05,39.58
C0135,2018,26153.64,5000.80,39.75
C0135,2019,13775.62,28993.56,52.61
C0135,2020,32103.18,20405.70,86.72
C0135,2021,31206.96,24933.92,42.73
C0135,2022,4929.42,86740.50,39.69
C0135,2023,45623.72,91905.68,31.82
C0135,2024,23565.74,76728.00,47.44
C0136,2015,10562.55,61060.12,32.74
C0136,2016,16061.81,26931.37,29.64
C0136,2017,43444.87,31098.53,80.02
C0136,2018,19776.07,34439.53,23.68
C0136,2019,28536.10,78815.52,69.76
C0136,2020,47436.80,29024.01,34.18
C0136,2021,32934.11,97472.00,20.82
C0136,2022,34110.12,80664.03,75.66
C0136,2023,13179.87,99973.18,69.16
C0136,2024,33746.46,48621.96,43.40
C0137,2015,20296.33,60986.18,25.55
C0137,2016,45641.08,31638.15,45.25
C0137,2017,7347.40,62355.74,32.69
C0137,2018,14996.38,97520.53,85.28
C0137,2019,4234.04,7886.12,57.07
C0137,2020,19664.29,32482.44,87.47
C0137,2021,8270.26,31722.95,44.59
C0137,2022,42412.04,98325.14,58.95
C0137,2023,46327.12,17601.69,33.31
C0137,2024,33801.86,82174.22,76.59
C0138,2015,6063.40,31082.62,22.88
C0138,2016,17739.91,86757.28,68.69
C0138,2017,48260.10,51336.34,47.42
C0138,2018,7678.76,28014.80,60.49
C0138,2019,28267.98,72424.64,61.46
C0138,2020,18293.54,84950.17,69.76
C0138,2021,49958.97,49663.22,34.30
C0138,2022,14984.06,72828.98,57.20
C0138,2023,3340.84,22250.34,49.88
C0138,2024,35406.96,94073.16,39.75
C0139,2015,17010.23,14162.70,54.70
C0139,2016,33221.49,26085.32,86.64
C0139,2017,6127.95,32394.18,86.42
C0139,2018,26630.10,19511.54,39.52
C0139,2019,19386.35,43634.63,81.89
C0139,2020,27301.59,48484.92,81.37
C0139,2021,42820.15,54265.98,37.47
C0139,2022,48664.62,8875.96,61.93
C0139,2023,37903.48,25815.08,80.90
C0139,2024,38576.06,81737.51,56.05
C0140,2015,26917.87,82007.44,45.88
C0140,2016,5772.60,36350.64,65.55
C0140,2017,33685.92,48811.56,32.07
C0140,2018,8241.21,22428.03,31.32
C0140,2019,13037.39,83103.29,78.29
C0140,2020,35671.54,95884.95,22.93
C0140,2021,33192.64,32678.52,76.25
C0140,2022,16401.97,79284.10,40.33
C0140,2023,38830.17,38476.97,53.82
C0140,2024,47026.47,5250.22,58.05
C0141,2015,27717.72,61974.13,73.69
C0141,2016,34206.65,43987.87,81.87
C0141,2017,14317.20,77051.33,76.30
C0141,2018,48569.55,76132.59,60.06
C0141,2019,14411.54,94872.97,44.36
C0141,2020,44483.04,46592.81,56.86
C0141,2021,46465.59,50838.63,22.10
C0141,2022,36261.80,43038.50,37.15
C0141,2023,40767.78,33209.19,45.63
C0141,2024,23434.98,65595.01,42.38
C0142,2015,46057.79,83663.49,26.66
C0142,2016,37389.67,19992.01,23.55
C0142,2017,17010.46,98274.74,49.45
C0142,2018,2712.31,69961.70,25.24
C0142,2019,27498.38,79110.55,40.03
C0142,2020,42191.87,99891.19,53.24
C0142,2021,43172.74,52882.99,34.70
C0142,2022,41920.82,11772.67,25.57
C0142,2023,11522.58,80077.71,50.25
C0142,2024,21881.28,87722.77,51.39
C0143,2015,31077.47,20427.73,84.09
C0143,2016,33710.27,7293.06,28.95
C0143,2017,17394.59,17903.25,63.05
C0143,2018,34939.47,35776.81,42.38
C0143,2019,29953.95,92806.70,28.65
C0143,2020,28772.00,5234.38,47.52
C0143,2021,33488.22,81360.80,49.96
C0143,2022,30565.03,86211.20,45.45
C0143,2023,9176.86,82049.97,73.60
C0143,2024,43846.40,12810.36,78.74
C0144,2015,12787.92,69523.05,30.41
C0144,2016,37479.95,95620.84,31.75
C0144,2017,9646.38,16434.46,49.49
C0144,2018,33387.35,8009.77,42.41
C0144,2019,44888.50,87997.61,77.37
C0144,2020,1475.82,66268.32,89.78
C0144,2021,49004.21,66411.37,32.68
C0144,2022,2454.12,96620.99,73.38
C0144,2023,1557.01,78127.73,62.51
C0144,2024,43020.44,42757.26,65.11
C0145,2015,35726.50,46404.91,38.51
C0145,2016,6184.72,18745.83,26.80
C0145,2017,46933.33,33884.74,58.03
C0145,2018,33924.68,47313.35,62.95
C0145,2019,6441.13,29803.12,87.41
C0145,2020,43167.13,92007.92,67.27
C0145,2021,24564.34,6121.25,51.06
C0145,2022,14628.55,60767.10,89.58
C0145,2023,41427.01,78302.77,46.13
C0145,2024,37183.88,74550.35,31.38
C0146,2015,31529.15,66154.63,63.26
C0146,2016,45027.14,43981.87,38.64
C0146,2017,43202.71,92255.34,84.55
C0146,2018,12112.79,36249.90,49.95
C0146,2019,44055.62,76262.74,30.47
C0146,2020,19327.95,93031.84,29.91
C0146,2021,22156.94,17196.44,65.47
C0146,2022,48644.29,94972.70,45.61
C0146,2023,38233.84,78723.11,45.46
C0146,2024,16752.81,63576.21,62.86
C0147,2015,32748.37,40472.88,35.51
C0147,2016,27426.89,90905.22,30.18
C0147,2017,6713.56,9184.08,66.01
C0147,2018,44499.86,46023.76,20.37
C0147,2019,41272.19,76880.22,83.52
C0147,2020,39107.81,82058.34,32.81
C0147,2021,28398.52,24216.46,51.35
C0147,2022,11821.03,9522.44,34.80
C0147,2023,44310.91,81270.86,35.28
C0147,2024,18295.32,45079.77,78.45
C0148,2015,1985.79,18634.75,60.95
C0148,2016,49106.93,13128.99,41.80
C0148,2017,43196.70,65860.76,37.58
C0148,2018,31511.34,60367.70,34.90
C0148,2019,1607.95,86129.09,58.81
C0148,2020,12158.09,7998.87,71.16
C0148,2021,23150.44,87500.59,37.75
C0148,2022,31776.16,89288.10,43.26
C0148,2023,35699.57,47398.47,70.43
C0148,2024,39625.36,12283.31,71.61
C0149,2015,28227.39,94940.60,34.51
C0149,2016,33152.99,11842.84,46.75
C0149,2017,40750.89,61114.15,80.90
C0149,2018,36272.22,51849.87,71.81
C0149,2019,47785.80,84333.21,31.37
C0149,2020,43857.65,52747.65,47.02
C0149,2021,9298.70,49566.43,88.13
C0149,2022,47423.54,88661.76,56.78
C0149,2023,11004.62,96580.96,70.35
C0149,2024,49571.93,57180.66,26.44
C0150,2015,35365.15,48198.77,78.28
C0150,2016,31749.05,83954.04,62.33
C0150,2017,16891.82,83953.88,32.29
C0150,2018,7522.27,35341.26,46.61
C0150,2019,7182.48,59741.25,25.81
C0150,2020,43462.18,19641.11,74.39
C0150,2021,22189.65,65376.49,72.14
C0150,2022,28432.74,84228.96,54.32
C0150,2023,46659.97,22813.93,51.64
C0150,2024,13512.38,35689.47,52.44
C0151,2015,38432.94,47648.76,22.62
C0151,2016,24052.77,85282.61,45.78
C0151,2017,11424.98,74480.15,29.00
C0151,2018,42795.61,35102.69,32.94
C0151,2019,34317.51,28088.19,87.35
C0151,2020,5651.16,71091.95,38.32
C0151,2021,27546.10,50589.31,53.85
C0151,2022,42736.43,61387.65,82.15
C0151,2023,4279.81,66626.26,48.94
C0151,2024,21397.47,58075.24,57.00
C0152,2015,40455.51,63241.84,31.82
C0152,2016,43059.51,89312.80,39.96
C0152,2017,38992.78,87478.90,55.43
C0152,2018,15979.77,19158.26,45.54
C0152,2019,25839.55,60717.19,22.68
C0152,2020,37322.62,46733.69,48.06
C0152,2021,8476.80,32124.41,77.06
C0152,2022,30154.89,64959.00,28.12
C0152,2023,36298.31,53533.94,21.31
C0152,2024,42649.60,78615.89,28.31
C0153,2015,6471.91,13875.94,68.08
C0153,2016,17154.06,33754.67,75.63
C0153,2017,27541.04,7449.31,23.41
C0153,2018,35351.79,75866.18,82.13
C0153,2019,36771.78,91683.45,63.91
C0153,2020,13409.70,60800.75,56.27
C0153,2021,1679.95,63613.02,37.75
C0153,2022,34997.03,9410.39,46.02
C0153,2023,45547.19,52859.22,86.29
C0153,2024,40078.34,55052.86,83.81
C0154,2015,31500.84,8702.58,63.78
C0154,2016,48900.95,79326.78,60.52
C0154,2017,22222.72,31440.41,34.74
C0154,2018,26727.44,73727.47,86.73
C0154,2019,1602.05,43277.91,72.88
C0154,2020,47351.62,99586.38,46.76
C0154,2021,29583.99,25159.49,77.11
C0154,2022,20149.20,10532.38,34.83
C0154,2023,3183.65,98091.02,34.93
C0154,2024,18758.53,28164.99,75.37
C0155,2015,1176.31,65356.46,59.15
C0155,2016,16892.42,40583.98,58.91
C0155,2017,47621.29,65764.65,60.16
C0155,2018,8559.10,61625.57,28.81
C0155,2019,27725.14,72191.02,44.47
C0155,2020,10144.25,6752.12,60.12
C0155,2021,39385.58,84438.45,37.33
C0155,2022,28557.49,50473.26,55.28
C0155,2023,10909.56,54291.02,58.99
C0155,2024,43445.82,44047.39,86.00
C0156,2015,39417.17,98991.34,37.20
C0156,2016,47613.77,81149.28,50.76
C0156,2017,1030.78,34582.37,88.71
C0156,2018,23398.73,79391.77,33.08
C0156,2019,49992.22,46514.39,74.60
C0156,2020,40748.21,87651.27,32.40
C0156,2021,41733.02,7930.42,79.50
C0156,2022,31435.49,38763.62,54.16
C0156,2023,35932.08,45832.82,88.05
C0156,2024,40460.99,75703.71,31.91
C0157,2015,5521.75,22318.53,68.15
C0157,2016,34936.45,32196.70,68.67
C0157,2017,40955.00,73768.63,70.32
C0157,2018,3002.42,12300.15,27.07
C0157,2019,15555.61,24106.81,40.20
C0157,2020,16876.57,76569.82,43.66
C0157,2021,42874.54,88175.22,42.70
C0157,2022,39237.22,74238.66,67.25
C0157,2023,33164.65,55078.14,23.84
C0157,2024,40431.44,14410.82,71.11
C0158,2015,23218.06,83586.45,56.86
C0158,2016,43869.15,16783.70,32.11
C0158,2017,12476.58,41582.45,35.83
C0158,2018,35524.27,9797.44,26.83
C0158,2019,12845.81,72419.13,52.13
C0158,2020,2953.24,52832.02,61.64
C0158,2021,14923.41,91222.73,60.67
C0158,2022,25152.43,18180.54,87.37
C0158,2023,42328.36,82820.77,40.72
C0158,2024,25933.97,53513.53,73.35
C0159,2015,9778.38,39778.78,70.62
C0159,2016,49645.53,66138.85,24.29
C0159,2017,14233.58,80089.65,85.10
C0159,2018,49279.44,46827.10,85.19
C0159,2019,46880.40,27116.54,47.74
C0159,2020,27579.63,91999.97,49.24
C0159,2021,5506.19,34734.79,77.37
C0159,2022,35075.33,99832.46,54.65
C0159,2023,42440.17,77895.87,75.94
C0159,2024,22819.75,70342.82,22.53
C0160,2015,12712.98,6177.97,37.52
C0160,2016,40338.38,47610.48,26.37
C0160,2017,27708.81,52733.80,51.79
C0160,2018,10683.87,40755.76,79.79
C0160,2019,47527.39,19247.44,59.89
C0160,2020,47456.81,39907.79,56.42
C0160,2021,18985.43,12122.47,45.63
C0160,2022,4136.15,32637.30,24.45
C0160,2023,31908.64,12949.53,73.65
C0160,2024,16544.11,76480.23,59.95
C0161,2015,4251.41,68759.94,85.17
C0161,2016,44698.51,94293.65,50.24
C0161,2017,49907.70,41093.24,48.10
C0161,2018,18169.87,79689.09,88.20
C0161,2019,37492.57,60822.68,29.88
C0161,2020,4222.77,66379.83,37.67
C0161,2021,19115.57,57008.82,54.17
C0161,2022,6328.84,79020.21,56.65
C0161,2023,3712.15,8989.19,58.41
C0161,2024,29850.76,12646.38,34.85
C0162,2015,40299.52,14112.76,84.88
C0162,2016,23195.54,32425.62,69.25
C0162,2017,26684.78,61157.24,38.09
C0162,2018,14265.77,66333.67,40.59
C0162,2019,37082.98,72697.35,81.63
C0162,2020,18692.59,31672.51,46.62
C0162,2021,4307.45,66770.21,58.95
C0162,2022,9109.88,16180.55,28.43
C0162,2023,7294.96,5948.02,37.62
C0162,2024,22358.01,70994.67,49.16
C0163,2015,4195.42,72983.16,65.93
C0163,2016,40517.73,64103.56,39.62
C0163,2017,45492.25,29592.65,86.55
C0163,2018,13171.31,93109.50,35.42
C0163,2019,24789.98,88189.18,74.52
C0163,2020,26434.09,53976.35,45.52
C0163,2021,49265.06,98968.28,78.34
C0163,2022,4215.36,33368.86,84.62
C0163,2023,33726.24,51657.76,33.09
C0163,2024,17942.48,93152.57,54.40
C0164,2015,25588.50,48901.60,30.81
C0164,2016,11634.69,49745.78,69.41
C0164,2017,8851.87,12542.30,78.26
C0164,2018,12934.70,25077.91,47.26
C0164,2019,4491.84,19997.20,47.77
C0164,2020,14626.42,58700.26,34.27
C0164,2021,34827.20,35256.70,41.46
C0164,2022,32922.61,12317.89,42.67
C0164,2023,28170.31,53447.38,30.89
C0164,2024,1018.98,68575.63,41.70
C0165,2015,7163.32,74970.04,83.51
C0165,2016,42300.60,84564.20,42.78
C0165,2017,14315.18,50785.86,39.21
C0165,2018,45697.75,42108.13,46.92
C0165,2019,43852.76,69991.57,87.22
C0165,2020,8591.42,6269.65,73.52
C0165,2021,45009.45,65185.03,34.12
C0165,2022,31763.91,43539.78,72.68
C0165,2023,31884.05,48023.15,73.64
C0165,2024,42781.31,33145.61,86.51
C0166,2015,20847.73,17091.17,82.38
C0166,2016,37027.90,43135.34,26.66
C0166,2017,33720.45,34279.22,51.82
C0166,2018,38804.22,96211.25,69.21
C0166,2019,33349.26,94636.25,88.14
C0166,2020,4922.69,66172.14,25.96
C0166,2021,15342.84,90851.62,45.78
C0166,2022,47056.12,76371.10,54.46
C0166,2023,11947.83,37859.69,48.93
C0166,2024,24140.76,62370.56,51.90
C0167,2015,18489.47,25930.74,45.84
C0167,2016,5228.64,70284.78,87.94
C0167,2017,9878.25,9256.72,76.23
C0167,2018,15046.69,83977.47,71.57
C0167,2019,23702.61,60406.83,48.75
C0167,2020,43851.68,10551.64,81.71
C0167,2021,26265.20,87817.31,26.53
C0167,2022,32943.34,88381.63,30.04
C0167,2023,21871.80,86017.50,86.78
C0167,2024,43633.06,78558.69,59.69
C0168,2015,33468.45,69402.91,31.16
C0168,2016,5440.88,42706.37,86.44
C0168,2017,24397.56,17952.22,88.24
C0168,2018,41534.48,32433.65,81.70
C0168,2019,36949.11,37972.33,36.70
C0168,2020,45360.25,39017.26,39.49
C0168,2021,12155.72,58721.51,48.49
C0168,2022,48881.44,24796.37,60.55
C0168,2023,14968.81,23017.81,89.45
C0168,2024,3458.81,73111.46,86.93
C0169,2015,25287.96,5712.55,84.48
C0169,2016,6406.60,19204.35,26.25
C0169,2017,34384.24,46321.02,73.00
C0169,2018,45127.26,19162.90,81.38
C0169,2019,46145.82,96182.19,43.33
C0169,2020,30744.82,68659.88,35.37
C0169,2021,27227.98,46113.10,72.39
C0169,2022,49705.58,15664.26,26.36
C0169,2023,29391.86,41592.70,85.86
C0169,2024,46445.46,66807.16,30.93
C0170,2015,45913.16,97037.35,52.03
C0170,2016,15186.18,49905.30,88.80
C0170,2017,1673.80,70779.16,89.18
C0170,2018,22519.25,23559.10,74.32
C0170,2019,43207.14,64245.17,78.74
C0170,2020,41970.58,27710.22,87.70
C0170,2021,30579.79,23822.73,84.92
C0170,2022,8676.26,53375.95,63.55
C0170,2023,6271.80,25108.11,71.42
C0170,2024,47779.42,73526.12,61.56
C0171,2015,21648.49,94046.98,55.45
C0171,2016,32759.89,42392.20,81.66
C0171,2017,45387.36,35633.83,71.66
C0171,2018,43624.77,21709.06,80.19
C0171,2019,28778.26,42087.66,26.71
C0171,2020,24907.35,58165.24,60.35
C0171,2021,37027.70,40432.09,43.07
C0171,2022,18132.64,64192.24,55.94
C0171,2023,31644.14,67930.22,62.91
C0171,2024,2134.47,14293.81,79.20
C0172,2015,41391.32,71289.36,22.23
C0172,2016,49903.58,90530.17,31.48
C0172,2017,47780.62,7493.95,84.50
C0172,2018,18634.85,57378.46,87.71
C0172,2019,27023.96,62368.07,23.88
C0172,2020,12574.63,72432.46,43.23
C0172,2021,15846.38,41648.02,20.68
C0172,2022,23409.96,82777.48,73.02
C0172,2023,37606.96,56290.16,67.74
C0172,2024,1876.24,43848.98,59.54
C0173,2015,20294.93,73329.39,68.42
C0173,2016,28268.35,93100.68,57.65
C0173,2017,11543.97,82140.16,36.72
C0173,2018,4845.46,93413.15,72.80
C0173,2019,27439.12,30263.80,74.83
C0173,2020,32252.69,16258.73,79.79
C0173,2021,32409.11,55763.21,86.79
C0173,2022,18472.63,9220.89,72.33
C0173,2023,12630.73,69086.03,23.82
C0173,2024,11798.94,27800.14,21.46
C0174,2015,2985.67,48163.26,71.79
C0174,2016,10049.48,67278.37,23.92
C0174,2017,41111.70,50894.05,42.12
C0174,2018,1149.51,27425.90,29.53
C0174,2019,3150.54,88635.20,87.82
C0174,2020,7223.93,77630.86,42.15
C0174,2021,21591.79,62101.89,23.86
C0174,2022,17353.15,71361.33,86.47
C0174,2023,9713.96,44455.96,62.61
C0174,2024,6436.52,40709.75,22.53
C0175,2015,47004.26,20210.60,78.34
C0175,2016,45651.26,81341.19,30.68
C0175,2017,38823.03,41199.20,76.17
C0175,2018,13349.08,70770.78,62.19
C0175,2019,16861.20,33494.49,32.40
C0175,2020,33626.40,80618.98,72.68
C0175,2021,15293.25,14998.12,51.82
C0175,2022,27000.52,64376.35,64.67
C0175,2023,32912.91,81721.50,80.87
C0175,2024,26440.62,67723.77,38.22
C0176,2015,21250.95,71131.00,45.62
C0176,2016,18046.81,54968.95,89.81
C0176,2017,39109.75,58108.04,55.57
C0176,2018,37210.95,11259.88,59.10
C0176,2019,35115.18,28826.30,39.98
C0176,2020,19359.18,73583.23,49.12
C0176,2021,39011.09,94815.04,55.11
C0176,2022,47927.48,56469.19,38.09
C0176,2023,34760.00,73931.18,36.67
C0176,2024,20987.06,69940.09,62.03
C0177,2015,40027.58,99941.51,32.86
C0177,2016,30855.80,80525.42,58.74
C0177,2017,44006.18,64626.50,69.43
C0177,2018,35945.94,15940.13,33.88
C0177,2019,38726.08,39452.89,72.21
C0177,2020,33704.39,28816.40,45.18
C0177,2021,5509.00,86099.19,89.48
C0177,2022,24770.74,47386.44,88.54
C0177,2023,3768.00,55853.47,75.90
C0177,2024,22929.91,96658.21,43.99
C0178,2015,36104.92,84484.96,85.60
C0178,2016,21641.52,80032.92,89.91
C0178,2017,1079.88,18510.87,52.36
C0178,2018,19094.97,7163.00,63.02
C0178,2019,4320.19,16927.09,20.42
C0178,2020,39249.22,75326.92,23.05
C0178,2021,39403.83,44018.19,55.04
C0178,2022,40512.55,16159.61,62.65
C0178,2023,2486.03,75206.85,41.87
C0178,2024,2581.20,23485.48,26.94
C0179,2015,45269.02,60959.11,74.76
C0179,2016,7060.51,75446.57,49.31
C0179,2017,33834.42,62765.76,65.42
C0179,2018,39977.27,99395.47,65.51
C0179,2019,22945.32,46245.46,58.28
C0179,2020,27777.13,34621.48,32.49
C0179,2021,12141.66,24113.68,63.13
C0179,2022,46256.40,52859.06,42.55
C0179,2023,15788.25,85985.59,77.34
C0179,2024,11672.75,94956.94,33.52
C0180,2015,26744.77,97345.21,40.38
C0180,2016,10335.17,55480.94,50.82
C0180,2017,34647.89,62499.73,71.80
C0180,2018,26240.66,60246.28,70.45
C0180,2019,8242.42,49267.38,43.60
C0180,2020,4295.07,19462.78,55.75
C0180,2021,7710.72,11218.58,36.40
C0180,2022,7694.61,46480.60,73.93
C0180,2023,16329.68,22685.93,33.77
C0180,2024,41830.26,89231.92,77.35
C0181,2015,3807.41,77361.49,85.58
C0181,2016,7276.36,63748.64,89.41
C0181,2017,15842.06,9504.14,79.99
C0181,2018,28113.33,64113.31,35.52
C0181,2019,38381.26,64001.57,49.16
C0181,2020,46138.38,46725.07,26.22
C0181,2021,21192.32,67486.53,31.52
C0181,2022,6185.91,86501.88,23.48
C0181,2023,11462.26,77008.75,64.88
C0181,2024,15075.13,49976.25,57.32
C0182,2015,39518.78,29917.03,84.19
C0182,2016,34645.52,50394.54,52.41
C0182,2017,11241.26,94867.23,64.96
C0182,2018,42098.53,82898.72,48.11
C0182,2019,43098.64,7568.77,78.06
C0182,2020,44239.50,79381.51,84.85
C0182,2021,14475.21,21202.98,50.22
C0182,2022,7552.78,59255.58,25.79
C0182,2023,6093.91,81619.17,31.45
C0182,2024,20604.30,58322.40,70.44
C0183,2015,22036.92,43366.77,42.77
C0183,2016,43542.29,35520.43,74.98
C0183,2017,14120.05,33984.52,72.48
C0183,2018,31717.71,84555.61,68.60
C0183,2019,39622.42,83379.84,77.00
C0183,2020,14188.49,83220.78,72.96
C0183,2021,14089.84,31859.26,64.28
C0183,2022,33788.61,80897.19,20.30
C0183,2023,36580.68,8480.31,56.10
C0183,2024,48028.37,24613.34,61.67
C0184,2015,42647.09,53877.78,87.25
C0184,2016,41280.52,43640.89,65.53
C0184,2017,34923.40,15629.38,60.28
C0184,2018,6805.85,8963.44,57.88
C0184,2019,40652.82,63061.26,27.23
C0184,2020,46830.76,34780.72,49.93
C0184,2021,20145.17,6516.36,29.40
C0184,2022,16369.44,45934.99,23.69
C0184,2023,26601.60,34142.88,43.06
C0184,2024,47866.32,59777.70,65.18
C0185,2015,3490.78,93332.33,80.68
C0185,2016,35735.15,34247.30,76.73
C0185,2017,40918.75,99727.97,40.63
C0185,2018,39648.71,13174.26,23.22
C0185,2019,28771.95,13386.43,48.19
C0185,2020,46107.59,72731.19,42.03
C0185,2021,7591.66,76120.02,45.99
C0185,2022,13012.38,45172.76,59.14
C0185,2023,16040.86,32174.52,22.13
C0185,2024,1425.19,80430.20,45.96
C0186,2015,19162.79,95842.70,59.10
C0186,2016,8872.33,99040.68,50.17
C0186,2017,36506.68,65273.14,66.71
C0186,2018,21332.69,75310.90,33.03
C0186,2019,35518.51,83113.43,30.77
C0186,2020,15389.01,80892.63,41.55
C0186,2021,7463.97,99372.27,27.12
C0186,2022,7467.46,81991.03,36.54
C0186,2023,10959.92,67944.38,26.08
C0186,2024,6645.57,40740.51,48.14
C0187,2015,11806.81,61808.73,69.80
C0187,2016,29372.68,88634.15,40.06
C0187,2017,13560.46,34020.61,20.26
C0187,2018,17804.38,7911.99,58.99
C0187,2019,3583.97,36082.31,68.44
C0187,2020,44718.25,96221.86,47.39
C0187,2021,7769.89,80436.42,40.79
C0187,2022,18084.63,22778.29,54.34
C0187,2023,19594.48,6140.09,27.09
C0187,2024,38834.19,68566.34,65.07
C0188,2015,24693.60,60005.83,71.33
C0188,2016,19764.86,12883.29,69.32
C0188,2017,35097.86,96769.66,43.01
C0188,2018,30253.72,63690.35,78.99
C0188,2019,4828.59,66894.49,86.28
C0188,2020,16322.31,86091.79,40.80
C0188,2021,48951.80,37021.01,38.39
C0188,2022,24683.42,58034.03,69.29
C0188,2023,21785.46,59737.89,69.58
C0188,2024,8346.07,96898.78,55.73
C0189,2015,42114.44,17491.22,84.63
C0189,2016,7532.09,77096.74,30.24
C0189,2017,6149.10,59639.36,53.42
C0189,2018,22511.02,85311.01,22.46
C0189,2019,22395.70,84035.41,23.69
C0189,2020,49091.98,6142.88,23.76
C0189,2021,7249.14,29363.19,54.43
C0189,2022,24707.53,22177.65,61.23
C0189,2023,10861.02,48862.51,20.24
C0189,2024,35386.43,91002.31,64.28
C0190,2015,20192.66,5475.58,54.28
C0190,2016,32774.93,51378.24,35.67
C0190,2017,17582.15,89055.38,21.06
C0190,2018,28662.75,92990.18,30.93
C0190,2019,23987.71,67443.37,62.02
C0190,2020,19343.88,83826.47,66.12
C0190,2021,27338.71,35786.48,65.29
C0190,2022,19806.14,32166.15,30.72
C0190,2023,40494.92,9666.37,83.79
C0190,2024,25266.64,52804.25,48.77
C0191,2015,45253.24,48304.04,73.76
C0191,2016,11917.41,40331.97,31.65
C0191,2017,6494.07,15766.74,52.94
C0191,2018,19667.40,26922.50,56.51
C0191,2019,9999.32,24349.18,73.92
C0191,2020,20262.85,94677.00,63.51
C0191,2021,11163.14,96813.73,47.95
C0191,2022,43542.60,5325.05,39.78
C0191,2023,28827.32,21202.05,88.11
C0191,2024,25381.87,89434.18,39.92
C0192,2015,39599.51,8642.31,29.06
C0192,2016,7387.98,94627.89,41.03
C0192,2017,42993.72,41106.14,42.89
C0192,2018,24681.90,56175.15,28.95
C0192,2019,7685.23,77562.86,69.57
C0192,2020,41151.16,28170.98,63.34
C0192,2021,23577.99,14564.03,42.16
C0192,2022,30625.43,81945.08,89.51
C0192,2023,44786.84,98539.51,65.85
C0192,2024,44643.89,67583.91,69.22
C0193,2015,44748.13,83396.31,59.00
C0193,2016,21428.96,94424.68,58.61
C0193,2017,37730.69,26715.08,21.40
C0193,2018,12430.27,38288.57,73.96
C0193,2019,41727.67,25807.48,83.75
C0193,2020,17744.39,10869.46,28.56
C0193,2021,23731.71,74566.20,75.69
C0193,2022,44678.19,18837.47,57.40
C0193,2023,40481.26,13807.39,39.97
C0193,2024,47673.05,38975.31,84.46
C0194,2015,18810.18,10752.83,21.22
C0194,2016,8403.18,22058.04,39.18
C0194,2017,45610.11,11644.41,82.04
C0194,2018,25164.56,88341.39,53.67
C0194,2019,44580.64,79074.77,61.92
C0194,2020,36871.61,86653.91,72.48
C0194,2021,43865.34,87491.45,30.36
C0194,2022,33081.42,94728.36,35.06
C0194,2023,40806.23,22732.18,89.90
C0194,2024,6896.46,90500.86,36.62
C0195,2015,48446.44,54878.70,57.74
C0195,2016,9867.98,20791.95,40.91
C0195,2017,2200.64,67298.47,79.60
C0195,2018,27009.56,36065.05,87.32
C0195,2019,35883.70,9414.60,29.89
C0195,2020,36104.50,12471.56,62.04
C0195,2021,17622.41,45253.02,76.81
C0195,2022,37937.76,83515.94,77.61
C0195,2023,42285.44,34547.64,50.83
C0195,2024,30890.58,77781.96,35.78
C0196,2015,19913.61,10295.68,47.10
C0196,2016,31065.15,42404.59,72.58
C0196,2017,43249.29,17106.82,89.56
C0196,2018,45123.12,87037.09,58.80
C0196,2019,2544.31,96954.13,33.66
C0196,2020,6997.53,35933.49,22.94
C0196,2021,1221.19,98941.95,86.06
C0196,2022,25129.67,76469.22,53.81
C0196,2023,22383.16,5117.22,70.16
C0196,2024,27744.28,51100.82,66.21
C0197,2015,34498.69,84239.56,82.36
C0197,2016,18923.40,55718.16,38.63
C0197,2017,11220.29,57246.27,50.92
C0197,2018,20346.20,47531.46,83.95
C0197,2019,1441.54,42528.69,60.99
C0197,2020,41642.89,7602.69,25.00
C0197,2021,19802.59,64064.64,33.61
C0197,2022,31516.63,77839.00,36.61
C0197,2023,16911.56,80066.90,89.56
C0197,2024,31125.81,64340.43,35.69
C0198,2015,27481.33,37421.34,80.88
C0198,2016,11219.41,7147.92,25.47
C0198,2017,31640.88,90099.06,32.72
C0198,2018,6371.50,45759.39,81.04
C0198,2019,24573.21,62111.67,82.93
C0198,2020,36274.02,23482.83,32.33
C0198,2021,27904.07,18485.79,36.09
C0198,2022,37567.28,13247.68,57.14
C0198,2023,14384.97,80882.69,23.69
C0198,2024,3392.11,66413.77,86.17
C0199,2015,3742.55,64010.13,45.35
C0199,2016,14167.55,92342.79,54.25
C0199,2017,20975.69,20077.66,27.35
C0199,2018,27337.76,21175.59,22.28
C0199,2019,38125.40,22999.57,52.75
C0199,2020,42140.86,45220.10,28.52
C0199,2021,34990.37,88051.06,64.12
C0199,2022,23697.24,88740.04,75.61
C0199,2023,13959.86,61105.83,22.22
C0199,2024,21962.31,67523.58,62.86
C0200,2015,14396.41,90287.42,77.09
C0200,2016,31598.67,64300.80,50.76
C0200,2017,41092.14,26830.97,87.18
