Company_ID,Year,Revenue,Net_Income,ROA,ROE
C0247,2024,3734.45,549.77,6.76,10.71
C0248,2015,7807.91,1048.86,12.96,7.47
C0248,2016,3323.90,545.87,14.72,10.75
C0248,2017,4802.67,864.13,4.67,19.57
C0248,2018,3945.79,554.21,9.50,9.83
C0248,2019,3491.14,601.82,2.07,21.71
C0248,2020,316.33,30.63,11.27,14.39
C0248,2021,3664.21,308.85,7.39,11.46
C0248,2022,8905.95,1020.62,4.51,13.25
C0248,2023,6934.89,1051.75,11.78,19.19
C0248,2024,1539.69,120.23,12.54,15.34
C0249,2015,5952.43,905.08,3.45,5.15
C0249,2016,8933.09,974.73,2.53,23.45
C0249,2017,7030.34,1190.49,6.34,6.32
C0249,2018,1571.98,87.28,10.14,23.77
C0249,2019,8691.54,1305.45,12.31,5.56
C0249,2020,3085.29,455.00,9.10,20.42
C0249,2021,4595.35,878.36,9.55,15.69
C0249,2022,5308.81,833.51,12.40,15.11
C0249,2023,8520.02,1443.68,8.87,6.46
C0249,2024,9322.91,1731.16,9.95,9.77
C0250,2015,9303.56,1407.24,8.71,20.55
C0250,2016,178.75,16.72,13.45,22.83
C0250,2017,9226.70,1665.11,5.06,15.58
C0250,2018,638.43,103.51,5.43,12.07
C0250,2019,2731.16,310.44,3.66,6.20
C0250,2020,5198.38,813.96,12.65,18.64
C0250,2021,4851.26,873.97,7.35,10.57
C0250,2022,6086.63,1195.10,6.52,6.10
C0250,2023,4846.52,934.66,14.76,18.32
C0250,2024,9350.32,923.80,14.05,14.71
C0251,2015,2481.43,281.03,14.64,5.24
C0251,2016,2812.84,186.86,3.85,7.22
C0251,2017,9215.31,802.94,13.59,18.98
C0251,2018,859.72,156.78,6.27,6.27
C0251,2019,6134.65,638.79,2.16,22.32
C0251,2020,6849.19,980.00,7.09,11.23
C0251,2021,5104.86,765.19,8.62,6.77
C0251,2022,6972.90,1166.39,3.41,20.20
C0251,2023,1810.27,140.15,8.99,15.49
C0251,2024,8541.06,817.57,12.65,11.13
C0252,2015,1486.25,174.26,6.91,13.12
C0252,2016,4068.04,426.03,6.58,5.43
C0252,2017,845.05,166.84,6.40,18.25
C0252,2018,5497.59,963.40,14.00,12.32
C0252,2019,6730.48,820.80,2.63,19.28
C0252,2020,9418.09,1713.06,7.79,17.56
C0252,2021,7419.43,757.88,5.44,18.03
C0252,2022,5456.92,916.08,13.62,20.86
C0252,2023,9332.91,779.78,3.25,17.62
C0252,2024,4836.52,802.13,7.35,13.37
C0253,2015,5655.94,670.05,7.29,12.80
C0253,2016,6001.38,396.84,13.55,7.39
C0253,2017,4158.80,378.41,4.80,20.59
C0253,2018,8400.98,926.97,10.38,20.22
C0253,2019,1933.24,313.95,3.75,9.93
C0253,2020,5592.94,340.88,14.40,22.25
C0253,2021,7250.11,1079.77,9.71,16.78
C0253,2022,9049.36,1424.39,10.14,14.57
C0253,2023,8850.79,1310.70,7.64,5.35
C0253,2024,5136.53,842.91,6.45,12.65
C0254,2015,6467.30,496.21,4.76,17.81
C0254,2016,4002.95,552.67,9.85,6.79
C0254,2017,4734.96,905.19,14.41,14.19
C0254,2018,9072.03,1284.76,6.68,24.87
C0254,2019,9313.97,1319.79,13.48,19.33
C0254,2020,8964.60,1438.51,3.93,15.94
C0254,2021,1469.87,146.96,14.17,15.66
C0254,2022,8515.83,1320.56,6.56,5.88
C0254,2023,9488.80,1778.53,6.94,24.15
C0254,2024,3676.37,189.83,8.02,23.56
C0255,2015,5234.60,944.93,11.34,18.65
C0255,2016,7813.04,646.86,11.36,6.98
C0255,2017,5664.57,670.62,8.23,9.16
C0255,2018,9935.49,1767.05,8.80,8.68
C0255,2019,4611.56,800.51,2.39,15.39
C0255,2020,7168.03,1317.41,5.96,9.16
C0255,2021,7946.65,1518.31,6.50,18.92
C0255,2022,4991.59,584.38,9.26,15.90
C0255,2023,8584.14,1274.35,9.26,5.35
C0255,2024,5506.93,597.90,11.23,19.88
C0256,2015,4175.34,428.42,11.32,8.78
C0256,2016,1167.45,133.95,5.06,21.50
C0256,2017,3994.79,645.01,12.01,12.10
C0256,2018,7365.97,922.34,2.25,11.77
C0256,2019,9220.74,1586.97,11.31,5.24
C0256,2020,2591.63,419.28,3.33,24.75
C0256,2021,3616.83,191.95,11.49,17.24
C0256,2022,1624.21,234.76,8.85,13.45
C0256,2023,6938.16,801.26,7.68,6.93
C0256,2024,9605.87,1138.24,10.98,18.98
C0257,2015,6445.43,1113.49,2.47,10.65
C0257,2016,6209.06,820.47,4.91,24.77
C0257,2017,5579.55,1020.18,10.01,24.01
C0257,2018,975.71,153.11,13.01,19.71
C0257,2019,7322.09,973.30,6.95,24.42
C0257,2020,6060.29,988.92,5.36,7.11
C0257,2021,6648.62,370.68,8.74,10.60
C0257,2022,8998.23,486.47,10.09,10.06
C0257,2023,7861.21,491.34,7.46,6.44
C0257,2024,7831.06,905.54,13.40,24.44
C0258,2015,9279.12,791.67,8.80,6.20
C0258,2016,9900.36,1956.70,2.47,22.13
C0258,2017,5854.70,768.98,4.90,20.36
C0258,2018,1177.93,175.94,7.86,12.52
C0258,2019,4645.39,426.55,11.07,5.38
C0258,2020,7897.25,776.06,4.86,5.12
C0258,2021,374.48,37.57,14.69,9.08
C0258,2022,663.19,102.67,6.14,14.88
C0258,2023,764.86,92.59,8.92,14.16
C0258,2024,7337.25,936.62,2.25,16.71
C0259,2015,5061.55,702.55,13.50,20.44
C0259,2016,3752.09,620.30,12.25,12.55
C0259,2017,1145.61,72.81,4.54,8.21
C0259,2018,7349.18,1223.87,14.13,21.00
C0259,2019,3278.10,440.86,6.11,11.65
C0259,2020,2726.71,410.00,11.00,10.74
C0259,2021,6557.96,650.11,12.65,20.29
C0259,2022,5634.21,627.70,11.63,23.68
C0259,2023,3687.87,312.27,13.93,23.30
C0259,2024,6450.73,1270.12,13.24,7.75
C0260,2015,2785.09,346.88,14.93,15.06
C0260,2016,7968.82,1589.07,4.37,6.86
C0260,2017,2370.26,292.65,5.96,24.22
C0260,2018,1672.49,138.75,10.27,9.30
C0260,2019,7846.15,989.54,11.53,8.95
C0260,2020,7108.13,397.62,8.95,22.78
C0260,2021,1908.13,354.37,2.96,24.36
C0260,2022,1250.83,216.12,12.94,18.95
C0260,2023,8400.15,1334.56,14.49,7.42
C0260,2024,7788.32,1101.85,7.27,14.72
C0261,2015,3339.85,457.48,4.92,21.33
C0261,2016,6616.15,1319.98,2.25,16.45
C0261,2017,1329.19,121.89,5.08,7.65
C0261,2018,5119.77,854.76,11.10,8.44
C0261,2019,285.43,39.16,13.85,22.28
C0261,2020,3976.86,780.98,3.22,15.54
C0261,2021,840.94,146.47,9.19,19.12
C0261,2022,4803.96,959.73,11.04,12.46
C0261,2023,4274.65,590.96,5.59,15.65
C0261,2024,4499.41,363.02,9.41,24.54
C0262,2015,548.78,68.90,11.30,11.59
C0262,2016,3680.00,576.53,12.89,18.50
C0262,2017,7589.19,1260.97,7.88,8.45
C0262,2018,3752.25,187.90,11.72,7.43
C0262,2019,7180.20,902.94,5.92,20.67
C0262,2020,3757.84,320.49,4.77,21.88
C0262,2021,4290.07,777.52,4.44,18.37
C0262,2022,5682.53,414.46,6.67,8.16
C0262,2023,9511.75,1426.46,2.47,9.81
C0262,2024,1177.72,105.89,5.68,23.22
C0263,2015,425.85,44.07,10.48,10.77
C0263,2016,6118.78,1169.20,10.42,21.38
C0263,2017,9496.06,817.30,2.96,10.72
C0263,2018,9898.26,635.97,5.74,23.79
C0263,2019,4893.23,295.52,9.40,23.29
C0263,2020,4734.01,595.03,6.14,5.87
C0263,2021,6485.14,948.50,7.43,20.41
C0263,2022,5600.78,555.00,11.27,8.39
C0263,2023,6377.47,979.19,2.12,9.31
C0263,2024,8752.59,517.76,5.59,14.20
C0264,2015,7488.43,1337.44,3.85,16.53
C0264,2016,5019.09,865.72,3.66,11.52
C0264,2017,4672.46,924.33,14.47,16.51
C0264,2018,6432.06,1225.15,6.90,8.41
C0264,2019,4611.49,476.96,8.85,5.45
C0264,2020,4632.02,509.02,11.54,16.42
C0264,2021,261.43,42.32,2.62,15.35
C0264,2022,1823.23,127.83,5.13,18.79
C0264,2023,4936.29,479.32,12.82,18.00
C0264,2024,8244.27,558.81,13.21,22.95
C0265,2015,2859.40,338.08,6.85,14.19
C0265,2016,5274.17,700.41,6.87,5.17
C0265,2017,3515.12,287.09,11.84,17.61
C0265,2018,1137.56,61.42,5.84,18.50
C0265,2019,9587.15,1513.84,3.52,15.43
C0265,2020,8561.27,453.75,5.35,18.79
C0265,2021,877.08,171.92,7.04,11.47
C0265,2022,7225.89,601.49,2.68,7.98
C0265,2023,3541.04,529.69,8.22,18.29
C0265,2024,9949.01,1146.25,11.62,9.90
C0266,2015,3093.75,182.38,8.68,14.13
C0266,2016,2463.51,297.66,2.93,14.83
C0266,2017,5722.12,729.65,7.72,14.54
C0266,2018,8367.75,1491.15,11.22,16.97
C0266,2019,2005.94,320.65,2.76,5.59
C0266,2020,7123.09,440.89,2.78,24.79
C0266,2021,707.93,57.61,6.82,19.33
C0266,2022,9197.45,890.16,4.53,13.51
C0266,2023,902.64,60.89,14.15,8.83
C0266,2024,9150.89,1084.70,9.56,6.60
C0267,2015,4958.99,980.13,5.74,18.44
C0267,2016,4536.10,576.96,11.16,11.34
C0267,2017,9735.74,1570.20,6.87,9.59
C0267,2018,9904.80,1509.89,3.72,12.60
C0267,2019,6536.76,1160.19,5.08,16.86
C0267,2020,1358.48,111.88,10.36,18.43
C0267,2021,5111.08,833.48,2.67,17.90
C0267,2022,5338.71,972.73,5.54,22.27
C0267,2023,5193.02,393.25,4.71,9.38
C0267,2024,5737.97,585.39,4.61,17.73
C0268,2015,285.37,55.80,10.88,7.02
C0268,2016,7141.15,1193.42,12.74,15.96
C0268,2017,7152.70,660.83,11.31,16.68
C0268,2018,1243.15,167.32,10.39,9.32
C0268,2019,5745.37,635.72,13.91,12.83
C0268,2020,5726.78,707.23,2.76,21.54
C0268,2021,6856.26,708.08,4.18,7.97
C0268,2022,945.44,86.89,7.39,13.69
C0268,2023,6302.38,953.01,6.84,23.65
C0268,2024,2879.44,480.24,7.43,15.08
C0269,2015,5119.33,927.08,4.68,19.50
C0269,2016,7755.90,568.50,3.94,21.54
C0269,2017,7085.89,1228.89,8.62,9.08
C0269,2018,1277.14,112.67,14.06,9.36
C0269,2019,5952.73,679.21,7.10,20.17
C0269,2020,9694.25,1795.54,2.56,20.07
C0269,2021,1652.02,195.23,11.18,6.20
C0269,2022,8543.78,679.74,5.78,11.45
C0269,2023,7055.23,521.95,5.19,12.97
C0269,2024,7762.63,938.87,6.22,21.58
C0270,2015,2891.39,475.35,11.41,13.44
C0270,2016,2950.10,588.78,12.64,23.52
C0270,2017,9069.59,1524.70,9.64,24.93
C0270,2018,3662.34,664.90,6.19,20.61
C0270,2019,723.85,117.39,6.04,18.33
C0270,2020,6045.91,1114.35,3.62,12.84
C0270,2021,1335.69,82.07,14.13,6.34
C0270,2022,7986.30,1513.32,10.30,16.46
C0270,2023,6453.29,706.38,2.35,12.23
C0270,2024,8759.79,1648.96,10.61,12.02
C0271,2015,7869.89,482.90,7.81,18.75
C0271,2016,1209.93,190.30,14.64,14.27
C0271,2017,3872.60,620.98,12.65,20.04
C0271,2018,7768.15,1550.03,4.23,12.96
C0271,2019,4231.68,699.62,11.36,8.02
C0271,2020,9726.42,1044.48,8.31,14.23
C0271,2021,7383.83,986.39,4.43,24.02
C0271,2022,253.45,26.61,11.08,21.03
C0271,2023,8811.86,699.69,9.12,9.11
C0271,2024,1097.97,95.83,2.39,12.83
C0272,2015,1491.18,124.22,10.41,23.56
C0272,2016,7371.47,975.41,10.25,7.47
C0272,2017,8663.19,1610.70,3.87,10.08
C0272,2018,5409.86,1011.15,6.54,10.24
C0272,2019,2961.59,172.41,9.62,16.42
C0272,2020,3578.02,221.78,3.80,13.21
C0272,2021,3494.60,303.22,13.09,6.60
C0272,2022,3334.11,294.27,2.36,17.58
C0272,2023,2504.81,160.89,3.34,6.98
C0272,2024,6127.78,663.45,3.51,17.13
C0273,2015,9014.01,1245.37,8.87,15.14
C0273,2016,3140.12,429.33,10.06,14.87
C0273,2017,1948.27,256.23,7.25,6.35
C0273,2018,8401.92,846.92,5.75,17.78
C0273,2019,7443.65,1160.97,12.52,13.63
C0273,2020,9315.29,1620.60,2.89,13.22
C0273,2021,1738.65,177.24,5.64,16.93
C0273,2022,1528.09,96.01,2.51,17.12
C0273,2023,5460.15,515.71,2.18,5.30
C0273,2024,6182.89,436.55,6.59,7.50
C0274,2015,4853.72,582.95,4.53,9.73
C0274,2016,6029.77,442.53,5.49,18.56
C0274,2017,1885.76,225.21,12.67,16.53
C0274,2018,4848.18,403.13,4.12,20.15
C0274,2019,6615.12,1063.77,12.14,19.81
C0274,2020,4383.79,237.32,10.78,22.06
C0274,2021,6826.53,909.38,6.24,12.54
C0274,2022,4566.79,344.44,9.11,11.90
C0274,2023,3402.64,170.64,7.78,21.62
C0274,2024,3105.69,560.20,3.67,9.75
C0275,2015,4167.93,628.23,13.79,14.22
C0275,2016,328.59,21.31,9.41,8.89
C0275,2017,6718.40,1005.15,13.44,23.28
C0275,2018,8466.55,1200.11,12.71,13.16
C0275,2019,3610.81,436.92,3.04,9.25
C0275,2020,555.73,62.74,4.69,18.84
C0275,2021,9869.08,1806.64,3.89,9.89
C0275,2022,2710.61,235.21,12.80,23.87
C0275,2023,1353.55,148.55,13.21,12.35
C0275,2024,3760.55,373.68,8.86,18.29
C0276,2015,7411.71,1227.97,3.35,11.90
C0276,2016,3009.77,564.24,3.76,21.14
C0276,2017,5789.56,1027.46,12.58,22.94
C0276,2018,4214.04,714.94,14.08,20.76
C0276,2019,1265.86,250.66,4.59,21.97
C0276,2020,3369.84,520.88,2.14,7.04
C0276,2021,7276.22,1183.54,6.30,23.48
C0276,2022,6158.84,1215.88,2.40,17.49
C0276,2023,1285.81,65.64,12.76,22.38
C0276,2024,1716.89,249.13,8.39,18.69
C0277,2015,6443.26,1036.37,10.34,9.04
C0277,2016,8152.81,1530.07,7.35,17.19
C0277,2017,3559.80,649.94,6.49,6.82
C0277,2018,5993.58,1056.63,4.89,18.91
C0277,2019,1789.37,343.32,12.02,13.18
C0277,2020,3182.63,415.67,11.04,8.03
C0277,2021,300.68,15.35,6.69,24.58
C0277,2022,7705.93,398.07,6.17,23.02
C0277,2023,4070.00,536.00,2.02,22.87
C0277,2024,8179.64,943.04,2.83,20.78
C0278,2015,7112.89,837.09,10.10,18.84
C0278,2016,8304.57,914.01,8.69,18.10
C0278,2017,2928.02,549.47,7.65,7.12
C0278,2018,1932.58,200.75,12.76,23.01
C0278,2019,9721.87,1734.71,8.55,22.62
C0278,2020,7201.55,1335.38,7.00,19.96
C0278,2021,8357.02,1044.00,4.10,23.55
C0278,2022,230.02,26.92,12.67,16.06
C0278,2023,3609.17,592.46,9.49,13.95
C0278,2024,7453.89,1164.27,3.20,24.36
C0279,2015,872.03,86.58,10.44,14.28
C0279,2016,5716.67,373.77,7.53,17.83
C0279,2017,4347.82,390.12,12.55,12.46
C0279,2018,274.40,19.11,13.95,17.73
C0279,2019,2436.16,229.51,9.81,19.40
C0279,2020,2919.44,260.63,11.51,17.49
C0279,2021,1207.41,175.87,2.74,15.29
C0279,2022,6352.22,1227.09,9.28,11.00
C0279,2023,2499.74,382.11,11.82,17.88
C0279,2024,2848.43,538.35,8.46,23.17
C0280,2015,8992.56,1507.33,9.72,5.14
C0280,2016,4724.52,752.06,13.69,7.68
C0280,2017,3982.07,446.43,4.58,7.40
C0280,2018,7266.32,717.33,3.28,23.46
C0280,2019,9105.18,1611.08,10.98,18.25
C0280,2020,347.86,64.64,12.70,24.04
C0280,2021,4537.56,534.45,13.06,16.66
C0280,2022,6146.74,315.69,10.34,14.23
C0280,2023,3253.77,549.50,12.83,20.85
C0280,2024,7746.84,718.60,11.11,8.22
C0281,2015,9717.62,500.29,3.14,12.63
C0281,2016,9439.93,1611.85,11.91,14.33
C0281,2017,2733.23,348.79,4.33,10.97
C0281,2018,2340.75,357.62,5.08,12.43
C0281,2019,9579.16,1793.25,7.13,6.56
C0281,2020,4640.42,608.71,6.09,8.96
C0281,2021,2162.15,271.30,6.18,11.71
C0281,2022,7099.27,664.49,4.20,20.92
C0281,2023,2915.76,279.27,5.82,8.65
C0281,2024,2745.75,465.35,2.26,11.93
C0282,2015,8804.57,1033.25,8.15,6.30
C0282,2016,1708.54,127.34,11.99,16.14
C0282,2017,737.49,47.33,13.21,17.23
C0282,2018,2764.95,334.39,12.67,22.31
C0282,2019,6108.76,731.48,7.41,21.38
C0282,2020,1318.57,195.17,11.50,10.71
C0282,2021,4768.79,575.40,5.74,7.74
C0282,2022,6310.64,451.35,2.72,8.12
C0282,2023,8502.50,1072.76,10.79,24.38
C0282,2024,2375.71,441.93,10.43,18.46
C0283,2015,8191.73,605.50,12.42,5.85
C0283,2016,2425.57,372.24,10.01,7.74
C0283,2017,6799.99,945.73,4.04,14.72
C0283,2018,4363.67,708.17,13.09,9.16
C0283,2019,1235.34,89.67,10.15,21.07
C0283,2020,7171.21,1371.43,12.50,16.46
C0283,2021,2255.85,322.91,12.06,17.25
C0283,2022,1848.57,327.31,5.87,14.26
C0283,2023,3647.40,317.29,2.97,10.12
C0283,2024,6567.57,1056.80,4.29,16.79
C0284,2015,2416.57,403.94,3.21,19.34
C0284,2016,1918.25,210.27,5.16,12.42
C0284,2017,198.54,21.36,7.97,15.10
C0284,2018,4769.27,709.04,13.79,21.79
C0284,2019,4343.59,278.04,13.34,7.97
C0284,2020,2415.29,387.28,11.34,15.90
C0284,2021,631.16,35.62,2.31,11.97
C0284,2022,4349.63,341.83,6.44,19.06
C0284,2023,7903.23,1182.49,10.87,5.38
C0284,2024,7181.29,464.98,3.68,18.41
C0285,2015,8621.87,1687.96,12.41,7.06
C0285,2016,194.87,35.13,13.89,6.30
C0285,2017,9667.55,1391.60,6.60,19.49
C0285,2018,3479.98,601.54,11.18,17.81
C0285,2019,9904.94,1813.96,3.93,22.90
C0285,2020,2600.93,231.28,10.98,15.39
C0285,2021,4768.21,845.94,2.28,15.60
C0285,2022,3603.88,285.50,3.96,19.14
C0285,2023,3622.03,405.67,11.23,11.47
C0285,2024,8438.59,1128.57,11.25,5.74
C0286,2015,7489.55,1176.49,10.34,9.60
C0286,2016,9922.30,540.98,8.21,9.76
C0286,2017,6173.80,577.72,10.77,11.71
C0286,2018,4686.24,662.06,12.06,23.87
C0286,2019,991.73,102.75,14.56,21.10
C0286,2020,9965.96,1656.88,13.55,23.72
C0286,2021,5560.15,821.50,12.33,24.97
C0286,2022,7034.73,599.08,11.03,13.68
C0286,2023,4126.75,296.67,9.46,9.54
C0286,2024,5522.39,797.20,3.57,16.20
C0287,2015,9431.52,1108.86,4.15,22.62
C0287,2016,1747.55,131.67,12.66,14.31
C0287,2017,2994.49,296.32,12.44,15.11
C0287,2018,1605.39,153.25,9.99,7.69
C0287,2019,7942.94,525.98,7.70,13.41
C0287,2020,714.25,94.31,2.34,12.74
C0287,2021,908.15,149.43,6.25,12.03
C0287,2022,3055.09,416.47,7.47,22.75
C0287,2023,5190.46,902.85,8.32,6.19
C0287,2024,4122.12,284.98,14.08,24.44
C0288,2015,543.68,62.71,3.41,5.16
C0288,2016,9579.17,1354.61,8.75,23.91
C0288,2017,9533.41,1443.36,6.78,15.96
C0288,2018,2865.63,442.36,14.87,19.05
C0288,2019,7342.10,1169.93,13.20,8.74
C0288,2020,5827.90,860.86,7.70,18.08
C0288,2021,2451.02,157.19,15.00,22.64
C0288,2022,2695.50,415.90,8.68,7.79
C0288,2023,4962.42,787.62,4.17,7.54
C0288,2024,4250.45,845.93,9.23,11.08
C0289,2015,2983.17,459.42,4.94,8.23
C0289,2016,8094.36,1238.64,10.27,7.21
C0289,2017,4866.48,619.12,14.19,18.57
C0289,2018,6583.00,1186.18,12.22,9.28
C0289,2019,1973.81,393.82,5.55,18.34
C0289,2020,5381.73,897.98,5.86,22.24
C0289,2021,3247.96,460.80,2.90,18.04
C0289,2022,5311.49,328.48,5.72,7.39
C0289,2023,7830.18,1245.08,3.20,16.47
C0289,2024,7712.24,1205.30,8.49,12.87
C0290,2015,3606.78,599.94,11.21,11.87
C0290,2016,6973.34,478.95,11.77,11.37
C0290,2017,9418.77,1394.54,2.77,23.59
C0290,2018,6294.13,593.90,6.42,19.85
C0290,2019,1569.26,257.42,5.75,7.68
C0290,2020,6829.12,587.69,3.36,14.52
C0290,2021,1138.55,173.74,6.71,11.36
C0290,2022,8733.89,823.16,5.89,24.56
C0290,2023,5214.94,267.78,10.25,24.56
C0290,2024,3912.89,567.38,13.48,11.39
C0291,2015,664.37,44.51,7.91,12.04
C0291,2016,3869.76,576.18,11.71,16.99
C0291,2017,9041.75,1707.46,3.90,14.59
C0291,2018,307.73,60.13,13.63,9.26
C0291,2019,4799.02,409.78,3.98,18.21
C0291,2020,9318.47,1597.07,4.50,11.68
C0291,2021,4008.93,413.05,3.38,18.07
C0291,2022,4338.94,803.00,6.03,12.67
C0291,2023,5827.74,979.78,9.18,19.00
C0291,2024,4683.08,286.08,14.84,18.36
C0292,2015,1769.16,196.50,12.31,15.18
C0292,2016,283.70,28.54,6.95,19.09
C0292,2017,6137.14,1029.67,9.49,14.22
C0292,2018,9215.99,1027.98,10.10,7.32
C0292,2019,1153.00,176.05,12.70,8.64
C0292,2020,2188.43,307.18,11.57,9.92
C0292,2021,3765.27,739.30,9.40,6.26
C0292,2022,8106.55,1545.66,10.70,19.23
C0292,2023,2765.68,315.72,11.70,12.35
C0292,2024,8832.34,1400.25,3.73,6.87
C0293,2015,644.08,112.34,4.61,21.40
C0293,2016,9415.47,1740.29,10.95,18.67
C0293,2017,5651.40,340.33,13.06,14.04
C0293,2018,6621.90,631.15,7.32,9.95
C0293,2019,3740.13,366.66,14.74,8.03
C0293,2020,7841.74,903.11,4.81,14.17
C0293,2021,1749.01,131.86,7.42,22.70
C0293,2022,584.23,72.70,6.92,8.77
C0293,2023,4015.62,600.26,14.09,16.37
C0293,2024,8551.59,1065.57,5.71,24.23
C0294,2015,7573.78,1135.07,8.12,17.74
C0294,2016,5219.84,313.01,4.43,13.80
C0294,2017,5764.16,1045.61,8.78,19.33
C0294,2018,1385.94,264.52,13.15,21.49
C0294,2019,8422.75,1201.81,5.95,16.81
C0294,2020,7890.90,1437.79,12.54,22.44
C0294,2021,6599.06,460.07,13.85,15.29
C0294,2022,4715.29,799.80,2.95,21.60
C0294,2023,9648.15,654.84,11.83,24.04
C0294,2024,8802.42,978.84,5.32,15.02
C0295,2015,6479.86,638.74,4.28,17.10
C0295,2016,3780.83,521.14,9.81,17.19
C0295,2017,6218.42,592.16,11.17,20.63
C0295,2018,5796.87,844.01,7.13,21.46
C0295,2019,4003.00,420.75,2.51,5.54
C0295,2020,3136.07,561.73,13.81,19.67
C0295,2021,4129.41,599.10,11.50,20.68
C0295,2022,5781.72,475.81,5.53,19.01
C0295,2023,4338.53,435.67,8.46,19.27
C0295,2024,2709.39,479.87,2.36,5.83
C0296,2015,7633.54,824.21,6.41,13.84
C0296,2016,5361.53,698.98,8.79,21.36
C0296,2017,769.98,113.45,8.72,23.68
C0296,2018,3746.33,382.77,4.71,9.59
C0296,2019,8860.64,833.76,12.10,16.58
C0296,2020,7576.84,918.98,5.89,21.09
C0296,2021,3300.14,271.38,9.55,20.05
C0296,2022,9388.01,869.63,5.53,17.38
C0296,2023,858.37,50.91,7.53,5.37
C0296,2024,9616.22,919.27,4.70,19.48
C0297,2015,2532.48,248.45,10.23,20.46
C0297,2016,190.03,36.92,7.53,19.46
C0297,2017,4394.70,608.49,2.21,20.32
C0297,2018,3653.81,614.23,2.37,13.62
C0297,2019,5436.98,308.86,8.12,24.88
C0297,2020,7988.05,527.06,4.38,20.42
C0297,2021,8440.06,1453.21,9.61,16.57
C0297,2022,4072.18,584.49,7.31,23.68
C0297,2023,4355.47,342.55,10.51,23.16
C0297,2024,1566.96,173.49,14.38,21.29
C0298,2015,570.72,74.65,8.87,16.27
C0298,2016,6448.03,1138.34,12.24,15.54
C0298,2017,737.93,43.58,11.79,11.57
C0298,2018,7364.92,1027.47,13.98,10.02
C0298,2019,5436.99,856.63,4.78,15.25
C0298,2020,2065.97,406.34,12.76,16.56
C0298,2021,5441.28,930.86,13.77,9.89
C0298,2022,1911.68,174.79,7.11,23.45
C0298,2023,4443.50,695.13,6.08,16.15
C0298,2024,8015.65,1318.51,14.38,15.53
C0299,2015,4673.00,745.16,10.16,13.71
C0299,2016,1572.12,272.01,6.95,6.16
C0299,2017,7265.90,1348.26,12.29,22.65
C0299,2018,1949.01,126.23,5.96,11.34
C0299,2019,7411.64,487.05,4.29,17.85
C0299,2020,4845.59,821.13,9.07,17.15
C0299,2021,4592.04,403.44,9.36,16.69
C0299,2022,8529.21,501.36,12.73,15.51
C0299,2023,7115.17,783.98,7.94,8.63
C0299,2024,425.82,73.66,12.59,10.61
C0300,2015,3032.13,209.17,6.05,15.48
C0300,2016,8722.11,1315.09,9.48,20.79
C0300,2017,281.43,14.22,4.71,13.64
C0300,2018,5498.01,365.40,7.01,9.08
C0300,2019,7305.47,749.74,13.15,6.76
C0300,2020,6256.38,391.28,4.81,18.26
C0300,2021,7629.27,1349.51,12.53,13.47
C0300,2022,7284.35,1308.35,5.68,7.51
C0300,2023,6951.10,1135.36,2.45,18.49
C0300,2024,8233.24,711.12,3.43,9.15
C0301,2015,6492.34,834.18,11.70,15.18
C0301,2016,4083.94,317.03,5.41,11.12
C0301,2017,4771.90,439.93,10.50,23.63
C0301,2018,7195.58,916.72,11.09,9.57
C0301,2019,8775.43,1406.28,6.49,13.40
C0301,2020,2794.97,179.43,8.17,24.19
C0301,2021,3486.56,329.50,7.25,11.37
C0301,2022,9314.32,1760.34,14.32,17.89
C0301,2023,5827.27,666.46,6.16,11.33
C0301,2024,1871.72,357.18,4.38,7.21
C0302,2015,6670.58,1325.51,6.75,17.55
C0302,2016,9908.55,1278.19,10.70,23.32
C0302,2017,8252.19,769.16,11.07,14.05
C0302,2018,7482.84,1261.73,14.01,17.52
C0302,2019,2159.66,159.59,13.46,17.18
C0302,2020,8773.78,770.40,5.75,13.30
C0302,2021,5305.31,889.87,7.92,17.30
C0302,2022,8903.97,1024.37,11.71,10.19
C0302,2023,3365.30,270.00,13.91,12.56
C0302,2024,714.31,105.48,6.38,13.85
C0303,2015,4812.16,769.53,7.78,22.28
C0303,2016,2771.39,190.56,13.69,11.97
C0303,2017,7180.77,657.38,6.66,17.70
C0303,2018,9575.35,796.59,8.25,9.27
C0303,2019,6940.64,742.50,13.76,10.05
C0303,2020,8880.65,1461.01,12.43,17.97
C0303,2021,4584.94,720.09,5.16,20.25
C0303,2022,7739.24,1156.08,6.22,14.24
C0303,2023,8446.13,430.27,6.59,11.70
C0303,2024,7137.67,509.07,13.87,23.21
C0304,2015,5127.00,428.08,14.99,7.72
C0304,2016,6296.07,571.64,12.06,19.41
C0304,2017,7035.02,506.27,8.30,18.80
C0304,2018,2605.54,290.64,2.13,18.80
C0304,2019,8114.83,497.25,11.07,23.71
C0304,2020,9508.21,1545.12,7.06,19.56
C0304,2021,4705.87,791.33,10.23,11.03
C0304,2022,7040.57,958.50,9.89,12.07
C0304,2023,7396.56,469.35,8.25,12.82
C0304,2024,6656.25,1221.51,14.28,5.62
C0305,2015,5516.44,1074.85,2.30,23.27
C0305,2016,8828.31,709.40,11.26,6.47
C0305,2017,4544.37,707.54,7.33,19.00
C0305,2018,704.92,124.27,11.28,19.60
C0305,2019,8461.11,1108.21,10.78,21.87
C0305,2020,6772.41,667.07,2.13,16.07
C0305,2021,8507.66,1036.10,5.71,19.51
