Company_ID,Year,Stock_Price_Start,Stock_Price_End,Annual_Return,Market_Cap
C0253,2017,65.50,69.05,5.42,477.16
C0253,2018,161.55,175.12,8.40,172.56
C0253,2019,42.53,40.79,-4.09,457.62
C0253,2020,125.61,122.25,-2.67,57.17
C0253,2021,19.76,27.44,38.87,180.06
C0253,2022,114.41,152.54,33.33,247.74
C0253,2023,22.14,20.26,-8.49,326.90
C0253,2024,43.42,41.91,-3.47,147.78
C0254,2015,31.47,27.23,-13.48,462.20
C0254,2016,75.88,105.72,39.33,451.84
C0254,2017,75.31,101.24,34.43,399.87
C0254,2018,167.02,188.94,13.13,58.07
C0254,2019,52.88,64.29,21.57,40.07
C0254,2020,26.41,32.98,24.88,249.57
C0254,2021,124.67,114.98,-7.77,382.91
C0254,2022,140.62,191.35,36.08,62.49
C0254,2023,66.02,73.68,11.60,321.08
C0254,2024,124.53,106.54,-14.45,264.40
C0255,2015,157.45,163.47,3.82,363.27
C0255,2016,76.04,88.28,16.10,218.25
C0255,2017,109.82,111.10,1.17,346.96
C0255,2018,37.86,46.17,21.95,80.64
C0255,2019,14.49,19.26,32.92,108.08
C0255,2020,196.46,248.16,26.31,451.76
C0255,2021,66.95,79.37,18.56,165.36
C0255,2022,62.99,69.75,10.73,492.77
C0255,2023,194.92,185.69,-4.73,24.06
C0255,2024,148.36,159.19,7.30,248.44
C0256,2015,121.21,118.27,-2.42,163.17
C0256,2016,142.87,194.36,36.04,497.99
C0256,2017,144.89,194.78,34.44,495.03
C0256,2018,155.03,138.52,-10.65,118.39
C0256,2019,22.77,29.45,29.36,134.36
C0256,2020,88.44,108.05,22.17,375.09
C0256,2021,66.07,91.52,38.51,444.95
C0256,2022,23.41,25.23,7.80,332.18
C0256,2023,88.39,109.02,23.33,432.49
C0256,2024,127.07,141.14,11.07,32.58
C0257,2015,43.91,36.96,-15.84,320.62
C0257,2016,67.96,56.27,-17.19,350.39
C0257,2017,131.44,114.78,-12.67,95.97
C0257,2018,120.07,117.40,-2.23,389.21
C0257,2019,175.07,167.27,-4.45,472.19
C0257,2020,160.33,198.33,23.70,449.09
C0257,2021,193.47,237.88,22.96,123.24
C0257,2022,123.47,170.73,38.28,162.67
C0257,2023,142.71,140.74,-1.38,250.31
C0257,2024,173.50,236.49,36.31,80.02
C0258,2015,169.60,198.04,16.77,477.02
C0258,2016,146.56,160.80,9.72,81.64
C0258,2017,105.05,126.13,20.07,380.95
C0258,2018,61.91,75.63,22.17,171.37
C0258,2019,176.67,159.56,-9.68,287.29
C0258,2020,157.56,197.12,25.10,24.54
C0258,2021,169.20,208.98,23.51,103.30
C0258,2022,36.75,51.40,39.85,222.75
C0258,2023,69.81,94.05,34.72,338.92
C0258,2024,90.73,109.85,21.08,389.00
C0259,2015,169.29,207.79,22.74,16.04
C0259,2016,179.65,245.69,36.76,77.09
C0259,2017,64.13,88.52,38.03,365.17
C0259,2018,140.42,182.01,29.62,406.71
C0259,2019,24.78,31.24,26.04,119.05
C0259,2020,87.82,76.12,-13.32,115.60
C0259,2021,102.47,133.02,29.82,44.93
C0259,2022,155.47,147.99,-4.81,76.00
C0259,2023,179.47,204.29,13.83,5.00
C0259,2024,74.08,77.29,4.32,295.33
C0260,2015,110.27,111.08,0.74,452.04
C0260,2016,133.02,131.17,-1.38,75.64
C0260,2017,72.45,95.15,31.33,375.97
C0260,2018,197.25,248.83,26.15,287.26
C0260,2019,176.40,196.52,11.41,470.02
C0260,2020,66.32,79.49,19.87,399.26
C0260,2021,106.51,148.12,39.07,426.51
C0260,2022,53.86,55.93,3.85,319.93
C0260,2023,107.76,121.84,13.07,405.86
C0260,2024,139.83,156.63,12.01,176.08
C0261,2015,26.25,35.74,36.16,105.30
C0261,2016,175.32,177.24,1.09,456.35
C0261,2017,122.81,170.92,39.18,367.43
C0261,2018,198.02,194.62,-1.72,46.26
C0261,2019,14.86,12.86,-13.47,433.59
C0261,2020,167.98,153.68,-8.52,175.10
C0261,2021,160.47,169.42,5.57,149.84
C0261,2022,35.24,41.93,18.99,312.03
C0261,2023,73.71,81.82,11.01,284.73
C0261,2024,178.11,182.70,2.58,269.59
C0262,2015,108.51,123.40,13.72,128.18
C0262,2016,86.24,112.40,30.33,479.93
C0262,2017,182.04,237.27,30.34,475.11
C0262,2018,27.74,34.27,23.57,3.08
C0262,2019,99.89,137.00,37.15,169.58
C0262,2020,133.95,154.60,15.41,23.73
C0262,2021,125.62,101.08,-19.54,425.27
C0262,2022,60.21,58.68,-2.54,443.37
C0262,2023,117.03,116.67,-0.31,259.63
C0262,2024,144.63,163.20,12.84,420.00
C0263,2015,121.13,162.67,34.29,351.98
C0263,2016,140.05,182.46,30.29,250.29
C0263,2017,58.65,55.09,-6.07,182.54
C0263,2018,168.24,187.02,11.16,133.85
C0263,2019,95.44,114.10,19.55,130.46
C0263,2020,197.57,275.12,39.25,281.47
C0263,2021,14.42,11.81,-18.12,84.24
C0263,2022,82.26,88.70,7.83,88.22
C0263,2023,44.29,61.69,39.29,6.19
C0263,2024,115.57,160.21,38.63,307.05
C0264,2015,56.21,56.12,-0.16,497.18
C0264,2016,150.12,120.10,-20.00,444.72
C0264,2017,177.55,204.55,15.20,353.14
C0264,2018,50.07,66.10,32.02,392.98
C0264,2019,40.53,40.31,-0.54,209.01
C0264,2020,176.32,239.89,36.06,149.74
C0264,2021,78.64,78.61,-0.04,184.95
C0264,2022,92.57,107.95,16.61,41.63
C0264,2023,51.98,64.11,23.32,317.26
C0264,2024,90.81,91.47,0.72,88.26
C0265,2015,53.95,54.56,1.13,381.68
C0265,2016,136.53,147.72,8.20,95.80
C0265,2017,104.79,136.34,30.11,114.83
C0265,2018,159.73,137.45,-13.95,478.70
C0265,2019,69.42,81.84,17.89,53.59
C0265,2020,106.06,127.96,20.64,249.92
C0265,2021,59.31,67.30,13.47,32.28
C0265,2022,187.55,255.35,36.15,46.11
C0265,2023,109.17,126.77,16.12,317.12
C0265,2024,42.96,50.72,18.07,315.73
C0266,2015,61.83,71.71,15.99,97.37
C0266,2016,25.75,31.76,23.32,436.37
C0266,2017,15.29,13.47,-11.88,351.39
C0266,2018,109.93,146.92,33.66,151.00
C0266,2019,74.05,61.13,-17.45,124.94
C0266,2020,193.12,228.74,18.44,377.39
C0266,2021,42.55,49.76,16.93,367.08
C0266,2022,160.84,148.76,-7.51,75.27
C0266,2023,70.03,57.74,-17.56,175.24
C0266,2024,52.47,46.35,-11.67,109.12
C0267,2015,194.23,187.05,-3.70,147.78
C0267,2016,162.49,215.99,32.93,144.49
C0267,2017,129.82,170.51,31.34,488.04
C0267,2018,142.45,119.42,-16.17,375.36
C0267,2019,198.36,193.12,-2.64,390.25
C0267,2020,122.71,163.64,33.36,139.43
C0267,2021,29.36,27.66,-5.80,1.26
C0267,2022,22.32,31.20,39.76,30.02
C0267,2023,136.66,130.38,-4.59,276.95
C0267,2024,134.94,167.80,24.35,143.46
C0268,2015,152.15,159.80,5.02,97.28
C0268,2016,30.67,27.04,-11.83,25.77
C0268,2017,189.53,180.64,-4.69,438.06
C0268,2018,114.72,138.25,20.51,300.46
C0268,2019,133.42,133.71,0.22,54.58
C0268,2020,16.62,19.32,16.25,383.44
C0268,2021,192.59,177.82,-7.67,378.16
C0268,2022,116.89,124.98,6.91,145.41
C0268,2023,117.04,129.60,10.73,95.03
C0268,2024,189.28,198.30,4.77,407.18
C0269,2015,186.58,171.42,-8.12,165.45
C0269,2016,51.86,55.85,7.69,423.87
C0269,2017,186.91,227.23,21.57,22.78
C0269,2018,149.96,206.78,37.89,250.15
C0269,2019,13.59,17.31,27.37,90.62
C0269,2020,55.57,49.84,-10.31,336.35
C0269,2021,88.47,85.25,-3.64,498.61
C0269,2022,120.74,102.30,-15.27,206.84
C0269,2023,143.25,126.26,-11.86,51.05
C0269,2024,49.94,47.46,-4.96,159.52
C0270,2015,168.97,155.41,-8.03,445.86
C0270,2016,170.69,158.43,-7.18,383.11
C0270,2017,130.65,122.61,-6.15,116.87
C0270,2018,185.01,181.38,-1.96,476.85
C0270,2019,164.47,143.97,-12.46,311.47
C0270,2020,52.11,50.37,-3.33,84.86
C0270,2021,161.75,196.21,21.30,286.59
C0270,2022,191.11,179.99,-5.82,226.19
C0270,2023,36.15,32.64,-9.69,410.03
C0270,2024,195.95,164.72,-15.94,172.74
C0271,2015,14.75,16.22,10.00,437.61
C0271,2016,109.21,142.54,30.52,406.17
C0271,2017,157.04,131.19,-16.46,337.63
C0271,2018,160.18,180.27,12.54,130.05
C0271,2019,149.59,178.07,19.04,485.19
C0271,2020,110.58,127.77,15.55,274.78
C0271,2021,133.68,177.34,32.66,453.85
C0271,2022,142.99,188.72,31.98,108.65
C0271,2023,103.96,86.74,-16.56,491.71
C0271,2024,123.18,125.22,1.66,408.21
C0272,2015,170.81,205.40,20.25,474.66
C0272,2016,69.45,95.24,37.15,106.97
C0272,2017,109.41,140.35,28.28,215.90
C0272,2018,11.61,10.52,-9.40,49.72
C0272,2019,140.61,136.05,-3.25,69.35
C0272,2020,47.12,59.29,25.82,142.70
C0272,2021,101.39,109.79,8.29,475.86
C0272,2022,49.94,56.35,12.84,333.93
C0272,2023,14.47,16.86,16.54,158.00
C0272,2024,101.81,87.76,-13.80,477.33
C0273,2015,90.72,119.17,31.36,370.13
C0273,2016,90.78,119.64,31.79,453.58
C0273,2017,49.67,53.69,8.09,463.68
C0273,2018,189.97,223.42,17.61,375.63
C0273,2019,10.67,12.76,19.59,122.32
C0273,2020,179.39,163.94,-8.62,498.30
C0273,2021,150.01,130.14,-13.24,163.22
C0273,2022,42.69,34.68,-18.76,336.18
C0273,2023,99.72,134.39,34.77,422.56
C0273,2024,197.88,199.35,0.74,88.40
C0274,2015,132.30,112.66,-14.85,304.91
C0274,2016,34.20,36.92,7.95,188.21
C0274,2017,96.95,81.96,-15.46,122.90
C0274,2018,98.96,84.23,-14.88,6.87
C0274,2019,162.43,177.59,9.33,436.12
C0274,2020,184.07,203.45,10.53,68.80
C0274,2021,25.63,29.42,14.81,439.18
C0274,2022,69.67,83.17,19.38,300.74
C0274,2023,66.70,80.11,20.10,310.91
C0274,2024,199.25,211.16,5.98,414.50
C0275,2015,116.25,137.89,18.61,255.21
C0275,2016,177.17,174.13,-1.72,179.28
C0275,2017,90.95,96.84,6.48,70.26
C0275,2018,147.32,152.62,3.60,285.64
C0275,2019,64.45,64.29,-0.25,277.03
C0275,2020,183.24,172.82,-5.69,147.65
C0275,2021,96.48,81.72,-15.29,300.43
C0275,2022,162.71,179.56,10.35,220.24
C0275,2023,58.61,65.78,12.24,402.96
C0275,2024,141.78,142.02,0.17,280.18
C0276,2015,86.98,120.51,38.55,466.91
C0276,2016,15.97,18.12,13.42,259.47
C0276,2017,88.47,117.97,33.34,443.86
C0276,2018,114.50,130.77,14.21,260.74
C0276,2019,38.83,35.49,-8.61,279.46
C0276,2020,44.94,62.24,38.48,184.04
C0276,2021,98.32,130.89,33.12,200.68
C0276,2022,75.12,81.34,8.28,466.62
C0276,2023,93.74,88.66,-5.42,112.42
C0276,2024,97.56,91.08,-6.64,61.61
C0277,2015,36.61,47.00,28.36,415.28
C0277,2016,44.43,37.38,-15.85,288.88
C0277,2017,171.15,202.44,18.28,143.04
C0277,2018,40.92,48.45,18.41,216.77
C0277,2019,136.52,124.16,-9.05,262.93
C0277,2020,89.52,109.48,22.29,296.48
C0277,2021,193.96,237.27,22.32,410.70
C0277,2022,22.56,22.79,1.00,197.78
C0277,2023,167.77,182.88,9.00,338.58
C0277,2024,103.38,134.35,29.97,417.55
C0278,2015,11.02,12.27,11.39,422.04
C0278,2016,60.10,70.37,17.09,127.87
C0278,2017,87.46,91.63,4.77,175.74
C0278,2018,69.70,62.01,-11.02,297.86
C0278,2019,78.87,110.32,39.88,443.00
C0278,2020,184.17,206.07,11.89,395.43
C0278,2021,78.58,78.72,0.19,292.40
C0278,2022,89.58,110.03,22.83,491.88
C0278,2023,154.61,181.29,17.25,220.05
C0278,2024,160.83,151.14,-6.03,421.38
C0279,2015,25.98,34.45,32.62,409.39
C0279,2016,143.77,121.14,-15.75,454.11
C0279,2017,101.69,118.31,16.34,493.85
C0279,2018,35.43,38.51,8.67,248.35
C0279,2019,60.30,59.75,-0.91,98.62
C0279,2020,18.56,24.05,29.58,230.99
C0279,2021,78.45,93.65,19.38,427.09
C0279,2022,58.53,73.49,25.57,418.22
C0279,2023,82.60,86.63,4.88,168.65
C0279,2024,120.26,164.21,36.54,24.61
C0280,2015,149.14,150.16,0.68,255.41
C0280,2016,125.02,139.85,11.86,237.58
C0280,2017,138.89,188.92,36.02,43.80
C0280,2018,174.47,148.29,-15.01,397.65
C0280,2019,176.03,152.31,-13.47,142.51
C0280,2020,173.54,242.35,39.65,323.23
C0280,2021,39.10,54.07,38.28,51.64
C0280,2022,57.70,72.88,26.30,430.49
C0280,2023,105.44,114.99,9.05,369.90
C0280,2024,78.16,86.26,10.36,194.82
C0281,2015,35.02,33.42,-4.57,315.11
C0281,2016,64.67,68.53,5.96,94.54
C0281,2017,195.33,206.82,5.88,492.73
C0281,2018,75.92,62.38,-17.83,398.26
C0281,2019,89.59,96.04,7.19,394.68
C0281,2020,11.22,12.20,8.79,77.54
C0281,2021,146.69,175.95,19.95,9.85
C0281,2022,88.57,98.31,10.99,293.10
C0281,2023,29.60,38.98,31.70,72.92
C0281,2024,194.03,198.01,2.05,390.44
C0282,2015,157.71,164.94,4.58,208.62
C0282,2016,147.97,169.11,14.29,169.96
C0282,2017,192.00,176.95,-7.84,37.75
C0282,2018,87.42,90.58,3.61,498.04
C0282,2019,146.52,177.54,21.17,478.05
C0282,2020,49.18,51.50,4.71,66.67
C0282,2021,142.45,191.45,34.40,167.07
C0282,2022,12.68,14.82,16.92,196.00
C0282,2023,34.00,30.34,-10.77,149.10
C0282,2024,90.80,99.20,9.25,467.30
C0283,2015,12.30,15.48,25.89,360.95
C0283,2016,97.77,115.96,18.60,478.00
C0283,2017,109.33,145.54,33.12,437.38
C0283,2018,128.11,160.13,25.00,377.52
C0283,2019,29.07,24.33,-16.30,348.79
C0283,2020,44.39,38.51,-13.25,433.22
C0283,2021,126.52,150.54,18.98,342.39
C0283,2022,135.06,127.36,-5.70,95.17
C0283,2023,14.92,17.20,15.27,324.42
C0283,2024,112.67,143.69,27.53,257.99
C0284,2015,159.15,182.41,14.62,490.97
C0284,2016,23.13,24.27,4.93,255.47
C0284,2017,88.50,105.12,18.78,20.19
C0284,2018,72.04,63.84,-11.38,132.83
C0284,2019,183.60,226.54,23.39,458.77
C0284,2020,45.30,55.19,21.82,481.22
C0284,2021,70.49,78.15,10.86,364.52
C0284,2022,180.70,174.79,-3.27,29.38
C0284,2023,72.82,93.11,27.85,12.75
C0284,2024,110.96,122.75,10.63,240.32
C0285,2015,16.28,13.60,-16.45,499.84
C0285,2016,197.13,266.36,35.12,434.78
C0285,2017,166.74,210.20,26.06,466.62
C0285,2018,130.54,150.23,15.09,312.15
C0285,2019,21.54,22.88,6.21,429.70
C0285,2020,24.23,33.33,37.59,160.53
C0285,2021,113.54,143.64,26.50,14.65
C0285,2022,64.16,71.93,12.10,459.21
C0285,2023,128.33,152.96,19.19,110.00
C0285,2024,123.66,119.76,-3.15,364.51
C0286,2015,169.34,155.36,-8.26,329.82
C0286,2016,63.46,61.18,-3.60,79.92
C0286,2017,119.79,116.90,-2.41,98.69
C0286,2018,157.70,196.15,24.38,165.21
C0286,2019,103.25,91.27,-11.60,378.71
C0286,2020,167.82,212.56,26.66,20.58
C0286,2021,34.94,38.93,11.40,204.13
C0286,2022,149.44,154.03,3.07,332.89
C0286,2023,189.17,185.43,-1.98,86.56
C0286,2024,73.06,80.94,10.79,60.59
C0287,2015,79.60,78.85,-0.95,195.72
C0287,2016,25.87,27.37,5.77,143.99
C0287,2017,131.88,163.99,24.34,324.90
C0287,2018,114.97,135.15,17.56,484.81
C0287,2019,17.67,22.06,24.88,3.23
C0287,2020,152.92,187.75,22.78,451.29
C0287,2021,167.56,216.00,28.90,217.18
C0287,2022,182.35,167.95,-7.90,332.34
C0287,2023,113.69,158.83,39.71,425.66
C0287,2024,95.99,104.19,8.55,287.16
C0288,2015,176.47,217.22,23.09,49.56
C0288,2016,85.75,103.47,20.67,71.16
C0288,2017,134.53,153.33,13.97,394.85
C0288,2018,126.92,177.37,39.75,115.32
C0288,2019,80.71,75.09,-6.96,284.95
C0288,2020,26.51,27.92,5.30,214.61
C0288,2021,14.07,12.33,-12.34,152.52
C0288,2022,91.37,83.06,-9.09,393.70
C0288,2023,101.43,124.53,22.78,365.88
C0288,2024,166.31,133.53,-19.71,323.41
C0289,2015,88.74,118.37,33.39,186.96
C0289,2016,63.42,74.83,17.99,114.01
C0289,2017,97.80,104.11,6.45,258.43
C0289,2018,55.22,55.15,-0.12,408.73
C0289,2019,27.36,23.96,-12.42,288.26
C0289,2020,31.48,42.59,35.29,485.10
C0289,2021,70.64,86.70,22.74,8.70
C0289,2022,12.41,12.43,0.18,499.18
C0289,2023,51.84,43.68,-15.74,346.01
C0289,2024,159.63,158.90,-0.46,416.50
C0290,2015,54.58,49.71,-8.92,168.14
C0290,2016,31.04,39.47,27.18,254.66
C0290,2017,190.33,234.43,23.18,398.70
C0290,2018,128.27,140.95,9.89,380.56
C0290,2019,21.40,28.50,33.15,167.68
C0290,2020,21.83,19.83,-9.16,162.88
C0290,2021,126.30,135.29,7.12,331.74
C0290,2022,112.62,138.12,22.64,466.90
C0290,2023,22.99,19.33,-15.93,219.95
C0290,2024,52.62,53.86,2.36,177.12
C0291,2015,186.52,213.19,14.30,447.45
C0291,2016,118.68,121.07,2.01,341.84
C0291,2017,93.66,101.92,8.81,194.75
C0291,2018,57.53,67.01,16.49,29.58
C0291,2019,35.40,36.15,2.10,361.02
C0291,2020,86.50,74.70,-13.64,177.09
C0291,2021,185.25,163.70,-11.63,36.21
C0291,2022,19.26,21.49,11.62,306.53
C0291,2023,198.29,179.42,-9.52,162.18
C0291,2024,49.48,66.01,33.39,169.89
C0292,2015,87.67,114.01,30.05,240.11
C0292,2016,18.56,18.73,0.94,359.02
C0292,2017,121.11,157.27,29.86,138.89
C0292,2018,101.88,114.09,11.99,41.39
C0292,2019,136.67,122.38,-10.46,212.79
C0292,2020,113.11,132.17,16.85,28.41
C0292,2021,85.65,103.44,20.77,348.94
C0292,2022,150.17,127.70,-14.97,479.66
C0292,2023,14.75,14.59,-1.13,329.72
C0292,2024,112.80,90.60,-19.68,138.42
C0293,2015,31.64,31.32,-1.01,91.67
C0293,2016,92.84,92.96,0.13,117.16
C0293,2017,160.31,188.87,17.81,111.58
C0293,2018,37.07,34.08,-8.06,157.60
C0293,2019,187.80,153.63,-18.19,49.58
C0293,2020,178.82,176.92,-1.06,447.96
C0293,2021,88.83,115.07,29.54,442.68
C0293,2022,11.14,11.57,3.95,308.00
C0293,2023,160.05,167.90,4.91,31.90
C0293,2024,177.37,191.81,8.14,402.20
C0294,2015,43.20,54.05,25.11,31.83
C0294,2016,184.08,200.28,8.80,54.10
C0294,2017,183.68,157.00,-14.52,163.32
C0294,2018,99.55,91.96,-7.62,216.30
C0294,2019,161.63,147.52,-8.73,177.59
C0294,2020,94.54,104.44,10.47,83.45
C0294,2021,117.17,95.84,-18.20,56.95
C0294,2022,70.77,68.66,-2.98,429.85
C0294,2023,40.30,46.92,16.43,182.23
C0294,2024,151.84,153.78,1.28,110.08
C0295,2015,10.26,12.57,22.46,244.01
C0295,2016,120.12,124.29,3.47,19.37
C0295,2017,174.29,241.84,38.76,300.54
C0295,2018,52.04,71.78,37.92,125.00
C0295,2019,73.25,93.75,27.99,299.50
C0295,2020,121.62,166.94,37.26,307.45
C0295,2021,56.91,52.52,-7.71,404.80
C0295,2022,171.02,213.87,25.06,115.72
C0295,2023,79.65,79.10,-0.70,232.27
C0295,2024,120.51,148.85,23.52,480.98
C0296,2015,52.96,54.25,2.43,363.84
C0296,2016,17.86,17.39,-2.63,487.70
C0296,2017,43.00,59.14,37.53,463.76
C0296,2018,18.78,17.39,-7.41,305.76
C0296,2019,99.03,124.30,25.51,132.70
C0296,2020,121.46,146.34,20.48,378.71
C0296,2021,18.49,18.16,-1.79,349.36
C0296,2022,27.19,29.23,7.50,294.86
C0296,2023,102.25,90.57,-11.42,349.22
C0296,2024,161.84,218.93,35.27,307.18
C0297,2015,129.32,178.58,38.09,260.17
C0297,2016,29.89,37.05,23.95,208.56
C0297,2017,178.63,233.95,30.97,23.31
C0297,2018,184.32,156.59,-15.04,432.98
C0297,2019,71.74,73.92,3.04,432.90
C0297,2020,127.04,126.85,-0.15,297.43
C0297,2021,103.54,117.93,13.90,134.67
C0297,2022,188.98,171.98,-9.00,15.04
C0297,2023,106.66,121.38,13.80,1.71
C0297,2024,192.39,229.45,19.26,37.38
C0298,2015,47.88,42.10,-12.06,180.58
C0298,2016,75.65,66.50,-12.10,95.01
C0298,2017,158.46,130.13,-17.87,133.26
C0298,2018,158.89,199.65,25.65,350.13
C0298,2019,149.11,148.91,-0.14,479.62
C0298,2020,173.33,162.10,-6.47,104.18
C0298,2021,143.48,181.77,26.69,233.36
C0298,2022,130.86,115.93,-11.40,495.75
C0298,2023,97.20,102.67,5.63,465.91
C0298,2024,98.75,123.12,24.69,176.81
C0299,2015,87.17,99.75,14.43,160.52
C0299,2016,127.84,144.77,13.24,121.84
C0299,2017,87.27,78.06,-10.55,78.55
C0299,2018,38.02,34.55,-9.14,230.57
C0299,2019,30.24,34.76,14.95,171.22
C0299,2020,185.65,151.14,-18.59,372.67
C0299,2021,14.70,19.43,32.15,119.20
C0299,2022,30.04,30.35,1.03,368.43
C0299,2023,94.61,99.34,5.00,144.79
C0299,2024,59.96,57.26,-4.49,296.77
C0300,2015,87.11,115.51,32.60,319.58
C0300,2016,32.32,38.31,18.55,336.22
C0300,2017,34.87,37.31,6.99,88.49
C0300,2018,162.13,186.64,15.12,142.07
C0300,2019,154.23,158.58,2.82,123.81
C0300,2020,29.81,32.17,7.93,288.50
C0300,2021,136.88,138.88,1.46,38.80
C0300,2022,125.77,131.61,4.64,259.61
C0300,2023,145.54,143.94,-1.10,44.65
C0300,2024,100.15,84.78,-15.34,169.19
C0301,2015,61.30,50.41,-17.76,343.67
C0301,2016,136.10,123.10,-9.55,206.87
C0301,2017,80.56,76.61,-4.90,140.89
C0301,2018,51.60,68.85,33.43,308.31
C0301,2019,87.64,102.25,16.67,370.39
C0301,2020,155.02,213.15,37.50,128.04
C0301,2021,100.40,100.78,0.38,150.40
C0301,2022,66.97,69.72,4.10,320.51
C0301,2023,168.06,207.02,23.19,482.65
C0301,2024,177.51,203.56,14.67,107.72
C0302,2015,92.32,103.09,11.67,327.47
C0302,2016,81.19,92.99,14.53,453.39
C0302,2017,126.41,145.44,15.05,231.52
C0302,2018,21.02,26.47,25.94,159.11
C0302,2019,141.35,169.74,20.08,333.77
C0302,2020,158.63,218.03,37.44,16.68
C0302,2021,85.51,117.05,36.88,180.72
C0302,2022,43.18,45.47,5.32,129.73
C0302,2023,15.48,12.71,-17.86,113.09
C0302,2024,131.08,105.73,-19.34,90.70
C0303,2015,61.11,53.40,-12.61,368.79
C0303,2016,98.14,82.92,-15.51,477.59
C0303,2017,83.41,85.41,2.40,193.00
C0303,2018,43.23,35.95,-16.83,25.50
C0303,2019,106.59,125.24,17.49,359.74
C0303,2020,97.32,88.96,-8.59,269.56
C0303,2021,128.59,142.52,10.84,362.10
C0303,2022,57.86,49.86,-13.82,324.30
C0303,2023,50.78,65.85,29.66,452.81
C0303,2024,164.73,208.87,26.80,71.08
C0304,2015,143.42,147.99,3.19,85.41
C0304,2016,156.72,211.00,34.64,171.44
C0304,2017,33.43,30.46,-8.86,246.20
C0304,2018,52.57,67.73,28.84,462.93
C0304,2019,119.35,134.57,12.75,453.58
C0304,2020,172.87,172.48,-0.23,436.06
C0304,2021,179.50,152.69,-14.94,112.04
C0304,2022,168.06,151.72,-9.72,365.11
C0304,2023,18.25,24.04,31.77,192.36
C0304,2024,165.97,193.21,16.41,465.66
C0305,2015,180.83,170.39,-5.77,108.05
C0305,2016,20.78,22.81,9.75,71.49
C0305,2017,89.09,77.04,-13.53,421.35
C0305,2018,111.96,96.20,-14.07,358.74
C0305,2019,54.22,72.91,34.47,410.89
C0305,2020,108.17,116.25,7.47,79.81
C0305,2021,178.33,181.35,1.69,442.51
C0305,2022,174.72,239.27,36.94,339.13
C0305,2023,188.57,196.00,3.94,326.13
C0305,2024,101.98,102.16,0.17,291.71
C0306,2015,88.01,84.82,-3.62,382.67
C0306,2016,136.50,155.48,13.90,208.39
C0306,2017,89.18,101.23,13.50,67.28
C0306,2018,17.97,14.55,-19.03,270.09
C0306,2019,146.79,175.03,19.24,374.30
C0306,2020,63.39,80.69,27.30,77.67
C0306,2021,19.33,22.60,16.96,112.79
C0306,2022,13.92,18.40,32.19,348.58
C0306,2023,186.96,180.57,-3.42,135.56
C0306,2024,57.89,52.98,-8.48,85.80
C0307,2015,95.10,115.87,21.84,444.81
C0307,2016,190.61,174.05,-8.69,81.29
C0307,2017,98.83,84.46,-14.53,172.73
C0307,2018,24.94,21.39,-14.20,214.79
C0307,2019,114.87,144.85,26.10,238.59
C0307,2020,26.76,21.87,-18.28,181.29
C0307,2021,28.07,27.33,-2.63,456.36
C0307,2022,171.78,150.74,-12.25,329.65
C0307,2023,64.99,81.43,25.29,180.39
C0307,2024,138.95,153.13,10.21,179.50
C0308,2015,106.70,98.51,-7.67,251.97
C0308,2016,52.24,65.32,25.02,17.80
C0308,2017,108.39,135.51,25.02,463.39
C0308,2018,23.11,25.74,11.38,112.43
C0308,2019,75.97,73.35,-3.45,349.10
C0308,2020,109.34,125.93,15.18,389.08
C0308,2021,53.39,72.62,36.01,413.86
C0308,2022,135.44,112.54,-16.90,83.66
C0308,2023,19.84,19.05,-3.98,268.81
C0308,2024,102.11,99.15,-2.90,42.75
C0309,2015,145.85,171.97,17.91,402.59
C0309,2016,91.69,109.17,19.07,243.74
C0309,2017,176.17,162.75,-7.62,80.09
C0309,2018,130.12,120.96,-7.03,359.62
C0309,2019,192.11,260.68,35.69,166.25
C0309,2020,63.98,80.22,25.38,58.14
C0309,2021,188.37,256.29,36.06,231.08
C0309,2022,125.30,162.61,29.78,118.39
C0309,2023,151.58,157.84,4.13,475.16
C0309,2024,181.41,158.40,-12.69,181.32
C0310,2015,114.73,135.12,17.77,286.65
C0310,2016,173.81,175.76,1.12,474.23
C0310,2017,112.92,119.16,5.52,197.47
C0310,2018,123.85,130.72,5.55,179.71
C0310,2019,94.57,128.79,36.19,82.04
C0310,2020,37.67,31.69,-15.87,469.21
C0310,2021,115.17,105.48,-8.41,400.57
C0310,2022,195.72,227.96,16.48,111.28
C0310,2023,159.57,212.26,33.03,167.00
C0310,2024,152.02,205.35,35.08,457.54
C0311,2015,132.23,150.11,13.52,269.10
C0311,2016,76.10,62.46,-17.93,278.61
C0311,2017,42.23,42.98,1.77,324.42
C0311,2018,52.66,71.17,35.13,381.32
C0311,2019,11.20,12.32,10.00,469.70
C0311,2020,137.96,170.52,23.60,401.31
C0311,2021,164.26,157.94,-3.85,467.34
C0311,2022,61.09,49.79,-18.50,410.48
C0311,2023,27.45,31.49,14.70,24.17
C0311,2024,73.79,96.00,30.10,59.65
C0312,2015,65.49,91.30,39.42,442.56
C0312,2016,95.67,125.13,30.80,14.82
C0312,2017,60.18,68.15,13.24,397.29
C0312,2018,74.55,86.87,16.52,425.07
C0312,2019,182.44,236.16,29.45,208.32
C0312,2020,73.62,59.77,-18.81,178.07
C0312,2021,159.25,218.33,37.10,98.01
C0312,2022,128.91,144.21,11.87,25.41
C0312,2023,74.13,101.65,37.12,372.95
C0312,2024,165.38,208.17,25.87,37.79
